customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2251-PYLPB,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,4790,0
5555-RNPGT,1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,1865,0
1057-FOGLZ,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.65,3349,0
9300-RENDD,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,5975,1
0761-AETCS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,1481,1
8087-LGYHQ,1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,6069,0
4137-BTIKL,1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,1254,0
2190-BCXEC,0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,2717,0
6227-FBDXH,1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,5405,0
2153-MREFK,0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3225,1
2911-WDXMV,1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,743,0
7206-PQBBZ,1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,6157,0
3106-ULWFW,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,5074,1
0925-VYDLG,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2063,1
4547-FZJWE,1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,2740,0
7422-WNBTY,1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,2689,0
0842-IWYCP,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,1781,0
3521-HTQTV,1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,26.1,6502,0
3744-ZBHON,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20.2,5207,0
3373-DIUUN,1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,5578,0
8383-SGHJU,0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,1556,0
7607-QKKTJ,1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,3709,0
7707-PYBBH,1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,2291,0
8984-HPEMB,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,6201,0
4349-GFQHK,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,4487,1
4139-DETXS,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,3855,0
9779-DPNEJ,0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,1331,0
9805-FILKB,1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,6192,0
5793-YOLJN,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,384,0
0673-IGUQO,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1615,0
4123-FCVCB,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,6222,0
8819-IMISP,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2077,0
7802-EFKNY,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,4,1
8311-UEUAB,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,4379,0
5858-EAFCZ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,3742,0
8035-BUYVG,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1221,1
1163-ONYEY,1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,2626,0
9787-XVQIU,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,5769,1
8945-MUQUF,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4083,1
5656-MJEFC,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,1666,0
6082-OQFBA,1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,3704,0
8051-HJRLT,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,5512,1
8974-OVACP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609,0
4010-YLMVT,0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,4835,0
1379-FRVEB,1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91.0,797,0
8612-GXIDD,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,2719,0
6288-CHQJB,0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3313,0
8160-HOWOX,0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,3895,0
3023-GFLBR,0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,2385,1
6648-INWPS,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,2952,0
4223-BKEOR,0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,610,0
4079-VTGLK,1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,1797,0
1763-WQFUK,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,867,0
1391-UBDAR,1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,6091,0
8894-JVDCV,0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,5597,0
2023-VQFDL,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,3016,0
1345-GKDZZ,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,513,0
2014-MKGMH,0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,3956,0
5628-FCGYG,1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,1246,0
2560-WBWXF,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,901,0
0248-IPDFW,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,4225,0
7978-DKUQH,0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1338,0
4335-UPJSI,0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,4211,0
0524-IAVZO,0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2271,1
2737-YNGYW,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,1395,1
1784-EZDKJ,1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,4557,0
9297-FVVDH,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4086,0
8007-YYPWD,0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3180,0
7101-HRBLJ,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,4980,0
5159-YFPKQ,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,1056,1
6635-CPNUN,1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,2335,0
4021-RQSNY,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,2601,1
5453-YBTWV,1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,5498,0
5039-LZRQT,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,2375,0
2931-VUVJN,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,4550,0
9061-TIHDA,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,428,1
8699-ASUFO,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,4411,1
6418-PIQSP,0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4217,0
8220-OCUFY,0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,470,0
3995-WFCSM,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,210,0
1895-QTKDO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,3661,0
2038-OEQZH,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,2672,0
1178-PZGAB,0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,3279,0
7927-AUXBZ,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2214,1
2626-VEEWG,1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,517,0
2878-RMWXY,1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,5802,0
1657-DYMBM,1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,212,0
7311-MQJCH,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,6510,0
7375-WMVMT,1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,5323,0
1136-XGEQU,0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,3560,0
2530-FMFXO,1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,4825,0
6844-DZKRF,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,174,0
4695-WJZUE,0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,1325,1
7619-ODSGN,1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,614,1
5970-GHJAW,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,6245,0
8879-XUAHX,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,6232,0
3689-MOZGR,0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,6380,0
4195-PNGZS,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1222,0
5003-XZWWO,1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,4880,0
3988-RQIXO,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,6344,1
7622-FWGEW,1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4076,0
6922-NCEDI,1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,437,0
2514-GINMM,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,5968,1
9891-NQDBD,0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,5329,0
6131-IUNXN,0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,3271,0
8548-AWOFC,1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,3635,0
9798-DRYDS,0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,140,0
8532-UEFWH,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,630,0
6296-DDOOR,0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,87,0
7951-VRDVK,0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,2600,0
5931-FLJJF,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3951,1
4815-YOSUK,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,5790,0
2659-VXMWZ,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,5762,1
0380-NEAVX,1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,2901,0
3207-OYBWH,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,4507,1
4285-GYRQC,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821,1
7216-EWTRS,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,5,1
4365-MSDYN,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,1066,0
7036-TYDEC,0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,5532,0
5802-ADBRC,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,4386,0
8076-FEZKJ,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1888,0
5197-YPYBZ,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,2382,0
8337-MSSXB,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,338,1
4312-GVYNH,0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,2926,0
8495-LJDFO,0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,5581,0
0839-JTCUD,0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,4882,0
5494-WOZRZ,0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,4909,0
1302-UHBDD,1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1124,0
2234-EOFPT,1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,4750,0
8619-IJNDK,0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,3807,0
8378-LKJAF,1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3381,0
8182-BJDSI,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2273,1
2528-HFYZX,1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,427,1
1153-GNOLC,1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,566,0
3298-QEICA,0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,6078,0
0788-DXBFY,1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,208,0
3597-YASZG,0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,5694,0
3496-LFSZU,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,2541,0
5242-UOWHD,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,6387,0
2482-CZGBB,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,5726,1
6479-SZPLM,1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,5792,0
8097-VBQTZ,1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3322,0
4500-HKANN,1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,759,0
9917-KWRBE,0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,2796,0
3420-ZDBMA,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,3199,0
2212-LYASK,1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,450,0
1393-IMKZG,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,6447,0
8069-RHUXK,0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2197,0
3398-GCPMU,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,5185,0
2908-WGAXL,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,863,0
3378-AJRAO,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,32,0
1013-QCWAM,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,5312,0
0866-QLSIR,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1716,1
6050-FFXES,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,5639,0
7181-BQYBV,0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,36,1
0362-RAOQO,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,6134,0
9554-DFKIC,1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1040,0
5527-ACHSO,0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,6128,0
0829-DDVLK,0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,2620,0
1399-UBQIU,1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,5586,0
1813-JLKWR,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,609,0
0336-PIKEI,1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,4472,0
7322-OCWHC,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,5340,0
9537-VHDTA,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,4301,0
4957-TIALW,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,24,0
2054-PJOCK,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4087,0
9150-HEPMB,1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,2618,0
9030-QGZNL,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,1069,0
6204-IEUXJ,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,1788,1
3126-WQMGH,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2235,0
4529-CKBCL,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,845,1
2506-CLAKW,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,4685,1
7176-WRTNX,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,5874,0
1583-IHQZE,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,694,1
5732-IKGQH,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,4549,0
9239-GZHZE,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,6073,0
7205-BAIAD,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,6119,0
0151-ONTOV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,5519,1
4140-MUHUG,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1830,1
0093-EXYQL,0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3168,0
8064-RAVOH,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,4146,0
0219-QAERP,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,4753,0
0320-JDNQG,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967,1
7180-PISOG,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721,1
9168-INPSZ,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,3809,0
3571-RFHAR,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,5472,1
0015-UOCOJ,0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,2946,0
5334-AFQJB,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1324,0
2754-SDJRD,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,6340,0
9578-VRMNM,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84,1
1587-FKLZB,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,5391,1
6140-QNRQQ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,5570,1
8963-JLGJT,1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,1019,0
4307-KTUMW,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4258,1
1465-LNTLJ,1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,4788,0
5440-FLBQG,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,5676,1
2135-DQWAQ,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,3592,0
4056-QHXHZ,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,5813,0
7470-MCQTK,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,5114,1
7488-MXJIV,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,2791,1
7401-JIXNM,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4201,0
9339-FIIJL,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,5019,0
2027-FECZV,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,465,1
2672-DZUOY,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,2150,1
4706-DGAHW,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,3814,0
3870-MQAMG,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4833,1
6670-MFRPK,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,4504,0
6177-PEVRA,0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2276,0
4800-CZMPC,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,4267,1
4813-HQMGZ,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,5743,0
7579-KKLOE,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,5257,0
7377-DMMRI,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,6368,1
8402-EIVQS,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,5339,0
4947-DSMXK,1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,2955,0
7245-NIIWQ,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1596,0
0002-ORFBO,0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,4863,0
3324-OIRTO,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,5657,0
5414-OFQCB,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,4380,0
4967-WPNCF,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,3791,0
8552-OBVRU,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,4286,0
8499-BRXTD,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,3425,0
9154-QDGTH,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,3779,0
8197-BFWVU,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,5307,0
2577-GVSIL,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2317,0
9367-OIUXP,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,5663,0
6770-UAYGJ,0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,386,0
6463-HHXJR,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,5534,0
7928-VJYAB,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,39,0
1187-WILMM,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,4631,0
9776-OJUZI,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,5053,0
1306-RPWXZ,0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,52,0
8949-JTMAY,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2535,1
2774-LVQUS,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,469,1
3097-PYWXL,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,6103,0
2266-SJNAT,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,5903,0
0869-PAPRP,0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,1691,0
4238-JSSWH,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,2988,0
2972-YDYUW,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,4541,0
1104-FEJAM,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1351,0
2809-ILCYT,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,5684,0
5499-ECUTN,0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,2624,0
4981-FLTMF,0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3177,0
9121-PHQSR,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,715,0
3113-IWHLC,1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,2381,0
3211-ILJTT,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,390,1
4612-THJBS,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,4578,1
4277-BWBML,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,588,0
4094-NSEDU,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1578,1
0234-TEVTT,0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,1817,0
4304-TSPVK,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,5931,0
1552-AAGRX,0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,2797,0
2637-FKFSY,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,547,0
9796-MVYXX,0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,5463,0
7874-ECPQJ,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,6211,0
0020-INWCK,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,5408,0
7089-RKVSZ,1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,1662,0
2683-JXWQQ,1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,1744,0
9548-ZMVTX,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,5244,0
8739-XNIKG,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,3619,0
9755-JHNMN,0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,2871,0
3981-QSVQI,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,1173,0
2789-HQBOU,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,2183,0
9424-CMPOG,1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1572,0
5067-WJEUN,1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3284,0
3450-WXOAT,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,1688,0
9251-WNSOD,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,4283,0
6974-DAFLI,0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,272,0
